URL,AI Applications,Similarity Scores
https://www.irjms.com/wp-content/uploads/2025/01/Manuscript_IRJMS_0991_WS.pdf,"['Public Health AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Predictive Analytics', 'Operational and Administrative Automation', 'Research and Clinical Trial AI', 'Robotics and Surgical AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6209848960859428, 'Clinical Documentation AI': 0.6176180561542206, 'Education and Training AI': 0.6253071252295153, 'Clinical Decision Support': 0.6364982712057301, 'Predictive Analytics': 0.6015415368485817, 'Operational and Administrative Automation': 0.6363653205364752, 'Research and Clinical Trial AI': 0.6200619665606234, 'Robotics and Surgical AI': 0.6046046564771294, 'Patient-facing AI': 0.6204681306792287, 'Medical Imaging AI': 0.6284220620013287}"
https://www.allmultidisciplinaryjournal.com/uploads/archives/20250210182421_MGE-2025-1-334.1.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Predictive Analytics', 'Public Health AI']","{'Research and Clinical Trial AI': 0.632487533568665, 'Patient-facing AI': 0.6331998274769436, 'Operational and Administrative Automation': 0.6194257820713494, 'Robotics and Surgical AI': 0.602663491277849, 'Clinical Decision Support': 0.6424813817076057, 'Clinical Documentation AI': 0.6010898795897575, 'Predictive Analytics': 0.6193719690459681, 'Public Health AI': 0.6395424122279973}"
https://www.ahima.org/media/s1xllyii/ahima-workforce.pdf,[],{}
https://councilreports.ama-assn.org/councilreports/downloadreport?uri=/councilreports/a24_cms_rpt_7.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6087788110190903, 'Operational and Administrative Automation': 0.6305914367394846, 'Patient-facing AI': 0.6063905424314044, 'Public Health AI': 0.6128015830874329}"
https://www.ama-assn.org/system/files/a25-omss-report-a.pdf,[],{}
https://brand.amia.org/m/2cf7c483afbdc065/original/Bera-RFI-The-State-of-Artificial-Intelligence-in-Health-Care.pdf,[],{}
https://brand.amia.org/m/243dcd2d29eac541/original/AMIA-AI-One-Pager.pdf,[],{}
https://brand.amia.org/m/79a1206b35bd5962/original/AMIA-Factsheet_ASTP-NLM.pdf,[],{}
https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan-Summary.pdf,[],{}
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Safety-Quality-Professionals.pdf,['Education and Training AI'],{'Education and Training AI': 0.6275914146594314}
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Researchers.pdf,[],{}
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Patients.pdf,"['Clinical Documentation AI', 'Patient-facing AI', 'Education and Training AI']","{'Clinical Documentation AI': 0.6228264454396252, 'Patient-facing AI': 0.6109352138989117, 'Education and Training AI': 0.6421547647575738}"
https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240953.pdf,[],{}
https://www.accessdata.fda.gov/cdrh_docs/pdf23/K233955.pdf,[],{}
https://ncvhs.hhs.gov/wp-content/uploads/2023/05/Presentation-NCVHS-FC-Meeting-Day-2-Artificial-Intelligence-Hoppe.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2023-12/HTI-1_DSI_fact%20sheet_508.pdf,[],{}
https://mmshub.cms.gov/sites/default/files/Del-8-17-MMS-OY1-Information-Session-April-2025.pdf,[],{}
https://www.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf,[],{}
https://apcp.assembly.ca.gov/system/files/2024-02/2.27-backgrounder-final.pdf,[],{}
https://ahea.assembly.ca.gov/system/files/2025-05/cedars-sinai-powerpoint-slides.pdf,"['Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Public Health AI', 'Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Patient-facing AI': 0.6880315951298317, 'Robotics and Surgical AI': 0.6111077485071201, 'Education and Training AI': 0.6029182482354124, 'Public Health AI': 0.612802670070324, 'Research and Clinical Trial AI': 0.6703988495562845, 'Clinical Documentation AI': 0.671442533729279}"
https://ciapm.chhs.ca.gov/docs/reports/20200327-Evaluations_Report_CIAPM_Projects_2015-2018_update.pdf,"['Medical Imaging AI', 'Education and Training AI', 'Research and Clinical Trial AI']","{'Medical Imaging AI': 0.6383543528892355, 'Education and Training AI': 0.6241258584545535, 'Research and Clinical Trial AI': 0.6002830307770395}"
https://data.hawaii.gov/wp-content/uploads/2025/03/CDO007-GenAI-Assistant-Technologies-Usage-Guidelines.pdf,[],{}
https://governor.maryland.gov/Lists/ExecutiveOrders/Attachments/31/EO%2001.01.2024.02%20Catalyzing%20the%20Responsible%20and%20Productive%20Use%20of%20Artificial%20Intelligence%20in%20Maryland%20State%20Government_Accessible.pdf,[],{}
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB01709I.pdf,[],{}
https://www.hca.wa.gov/assets/program/breast_draft_key_qs_comments_response_082214[1]_0.pdf,[],{}
https://docs.legis.wisconsin.gov/misc/lc/hearing_testimony_and_materials/2021/sb562/sb0562_2021_10_27.pdf,[],{}
https://dirjournal.org/pdf/beb8919b-f013-4ea1-b1c8-40332e840fe1/articles/dir.2024.242854/75-88.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6160142491446836}
https://www.medrxiv.org/content/10.1101/2024.10.24.24316073.full.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.630319405838574}
https://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/harve_etal_jspg-25-1_1.pdf,['Public Health AI'],{'Public Health AI': 0.6172404063531628}
https://rojournals.org/wp-content/uploads/2024/10/ROJBAS-42-P8-2024.pdf,"['Education and Training AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Education and Training AI': 0.6174022389971812, 'Medical Imaging AI': 0.6100577584957168, 'Research and Clinical Trial AI': 0.6141109340955812, 'Public Health AI': 0.6098705158862082}"
http://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/livingston_jspg_v16.2.pdf,[],{}
https://pdfs.semanticscholar.org/0a8f/4ea6d604684c5167b9718c1eda74f8a39c29.pdf,[],{}
https://www.seahipublications.org/wp-content/uploads/2025/04/IJIISTR-J-19-2025.pdf,[],{}
https://caps.center.uconn.edu/wp-content/uploads/sites/3350/2021/08/2109.02202.pdf,[],{}
https://healthpolicy.duke.edu/sites/default/files/2022-01/Primary%20Slide%20Deck%20Understanding%20Bias%20and%20Fairness%20in%20AI-enabled%20Healthcare%20Software.pdf,"['Clinical Decision Support', 'Predictive Analytics']","{'Clinical Decision Support': 0.6355439370390693, 'Predictive Analytics': 0.6155651922014588}"
https://scholarship.law.vanderbilt.edu/context/faculty-publications/article/2352/viewcontent/Human_Centered_Design_to_Address_Biases_in_Artificial_Intelligence.pdf,['Public Health AI'],{'Public Health AI': 0.6578664762283306}
https://unu.edu/sites/default/files/2024-06/2-AI%20in%20SecSoc%202024.pdf,"['Medical Imaging AI', 'Operational and Administrative Automation', 'Public Health AI', 'Predictive Analytics']","{'Medical Imaging AI': 0.6082170351504345, 'Operational and Administrative Automation': 0.6214961960950617, 'Public Health AI': 0.6442812422379413, 'Predictive Analytics': 0.6224375994721871}"
https://www.csus.edu/college/social-sciences-interdisciplinary-studies/public-policy-administration/_internal/_documents/thesis-bank/ruth-bahta-ppa-500-culminating-project.pdf,[],{}
https://www.gavinpublishers.com/assets/articles_pdf/AI-for-Equity-Developing-Adaptive-Bias-Detection-Frameworks-for-Healthcare-Algorithms-.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Research and Clinical Trial AI', 'Clinical Decision Support']","{'Clinical Documentation AI': 0.6138875455456696, 'Operational and Administrative Automation': 0.6253345594429085, 'Education and Training AI': 0.6319000680526792, 'Research and Clinical Trial AI': 0.6380077635521344, 'Clinical Decision Support': 0.6037072108836411}"
https://www.cureus.com/articles/230297-efficacy-of-ai-models-in-detecting-heart-failure-using-ecg-data-a-systematic-review-and-meta-analysis.pdf,"['Patient-facing AI', 'Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Research and Clinical Trial AI', 'Public Health AI']","{'Patient-facing AI': 0.6304982764617876, 'Medical Imaging AI': 0.6047382996689714, 'Clinical Decision Support': 0.6117213812056368, 'Clinical Documentation AI': 0.6081936690684726, 'Operational and Administrative Automation': 0.6123822245133712, 'Research and Clinical Trial AI': 0.6268703438592776, 'Public Health AI': 0.6375170588637133}"
https://irjet.com/archives/V11/i6/IRJET-V11I6122.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI']","{'Clinical Documentation AI': 0.6248625196799524, 'Operational and Administrative Automation': 0.6566749930225274, 'Patient-facing AI': 0.6247386545410648, 'Robotics and Surgical AI': 0.620446976107794, 'Education and Training AI': 0.6278925105473069, 'Research and Clinical Trial AI': 0.6212916884677561, 'Medical Imaging AI': 0.6346746442036038}"
https://www.irjmets.com/uploadedfiles/paper//issue_9_september_2024/61692/final/fin_irjmets1727091305.pdf,[],{}
https://assets.coalfire.com/prod/resources/Whitepapers/White-Paper-Risk-and-Governance-Strategies-for-AI-in-Healthcare.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI']","{'Clinical Documentation AI': 0.6065715783424118, 'Operational and Administrative Automation': 0.6536477040916134, 'Patient-facing AI': 0.6500999036609345, 'Robotics and Surgical AI': 0.6583733598427295, 'Education and Training AI': 0.636994905848317, 'Research and Clinical Trial AI': 0.6097590568621204}"
https://sarpublication.com/media/articles/SARJET_71_33-48.pdf,"['Education and Training AI', 'Operational and Administrative Automation', 'Robotics and Surgical AI']","{'Education and Training AI': 0.612890180569375, 'Operational and Administrative Automation': 0.6410772773076252, 'Robotics and Surgical AI': 0.6520855126810478}"
https://nhsjs.com/wp-content/uploads/2024/08/Evaluating-Gender-Bias-and-Fairness-in-Skin-Lesion-Diagnoses-using-Convolutional-Neural-Networks-2-1.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.7368567073634822}
https://ijetrm.com/issues/files/Apr-2023-10-1744279646-NOV202309.pdf,[],{}
https://isarpublisher.com/backend/public/assets/articles/1749483106-ISARJMPS--1122024-GP.pdf,"['Predictive Analytics', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Clinical Documentation AI', 'Clinical Decision Support']","{'Predictive Analytics': 0.619530577341244, 'Education and Training AI': 0.6049925784448824, 'Research and Clinical Trial AI': 0.6135458896778405, 'Public Health AI': 0.6138252095534044, 'Clinical Documentation AI': 0.6001018442384429, 'Clinical Decision Support': 0.6363542667357803}"
https://ahima.org/media/nr5enxrw/final-ahima-health-equity-recommendations-fall-2022-v2.pdf,[],{}
https://brand.amia.org/m/7e1bc583a2d9527/original/ai-showcase-resources-2024.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2021/08/04/cio-experience-guide_0.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.6240684095349669, 'Operational and Administrative Automation': 0.6375804538403045}"
https://legacy.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,[],{}
https://www.aha.org/system/files/media/file/2024/07/paa-responsible-ai-clinical-decision-making.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6514461434534029}
https://trustees.aha.org/system/files/media/file/2024/02/TI_0224_ai-1.pdf,[],{}
https://aspr.hhs.gov/cyber/Documents/Health-Care-Sector-Cybersecurity-Dec2023-508.pdf,[],{}
https://www.ncvhs.hhs.gov/wp-content/uploads/2018/02/NCVHS-Beyond-HIPAA_Report-Final-02-08-18.pdf,[],{}
https://www.healthit.gov/sites/default/files/2024-09/Samantha%20Segall.pdf,"['Research and Clinical Trial AI', 'Public Health AI', 'Clinical Decision Support']","{'Research and Clinical Trial AI': 0.6346885174841257, 'Public Health AI': 0.6970364436488492, 'Clinical Decision Support': 0.6503463610715323}"
https://www.healthit.gov/sites/default/files/page/2024-03/HITAC_Annual_Report_for_FY23_508.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6140785880031308}
https://www.cms.gov/outreach-and-education/medicare-learning-network-mln/mlnproducts/downloads/hipaaprivacyandsecurity.pdf,[],{}
https://dps.alaska.gov/getmedia/74138e18-b406-45c8-8409-54d66e17294f/241-Mobile-Audio-and-Video-Recording-05012023.pdf,[],{}
https://apcp.assembly.ca.gov/system/files/2025-04/ab-1043-wicks-apcp-analysis.pdf,[],{}
https://sjud.senate.ca.gov/system/files/2025-03/sb-11-ashby-sjud-analysis.pdf,[],{}
https://www.dhcs.ca.gov/provgovpart/Documents/Waiver%20Renewal/CA_SNCP_Waiver_Amend-CMSapproval.pdf,[],{}
https://portal.ct.gov/cid/-/media/cid/1_bulletins/bulletin-mc-25.pdf,[],{}
https://www.finance.idaho.gov/wp-content/uploads/2023/09/ETAC-AI-Principles-Final.pdf,[],{}
https://www.in.gov/mph/cdo/files/State-of-Indiana-Artificial-Intelligence-Policy.pdf,[],{}
https://finance.ky.gov/eProcurement/HumanaResponse/185_I_D_Implementation%20Plan_PROPRIETARY.pdf,[],{}
https://www.maine.gov/dental/documents/3-25-2022-combined_meeting_materials.pdf,[],{}
https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1ctxkMXJfvAYrxbqCcdkt1LXD1lHMTTd-.pdf,[],{}
https://mgaleg.maryland.gov/cmte_testimony/2024/fin/19866_02132024_203842-713.pdf,[],{}
https://doi.nebraska.gov/sites/default/files/doc/IGD%20-%20-%20H1.pdf,[],{}
https://it.nv.gov/uploadedFiles/itnewnvgov/content/Governance/AI%20Guidelines.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-19.pdf,[],{}
https://governor.wa.gov/sites/default/files/exe_order/24-01%20-%20Artificial%20Intelligence%20%28tmp%29.pdf,[],{}
https://watech.wa.gov/sites/default/files/2024-11/Initial%20Procurement%20Guidelines%20for%20GenAI%20Final.pdf,[],{}
https://www.allhealthpolicy.org/wp-content/uploads/2024/01/alliance-3-SignatureSeries24-final-1.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Decision Support': 0.6136125367873326, 'Clinical Documentation AI': 0.6166300221497931, 'Operational and Administrative Automation': 0.6694945502785099, 'Patient-facing AI': 0.6614681059867706, 'Robotics and Surgical AI': 0.6035346036066226, 'Education and Training AI': 0.6372605188866932, 'Research and Clinical Trial AI': 0.6100694455341222, 'Public Health AI': 0.6313030123902845}"
https://mehi.masstech.org/sites/default/files/2022-04/privacy-and-security-guide.pdf,[],{}
https://pdfs.semanticscholar.org/e7e6/8e80da85a121864853f7de1ba83dfa9a1c3d.pdf,"['Operational and Administrative Automation', 'Research and Clinical Trial AI', 'Clinical Documentation AI', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6318063279244404, 'Research and Clinical Trial AI': 0.6273615629767395, 'Clinical Documentation AI': 0.615518306712199, 'Education and Training AI': 0.6180091349462438}"
https://ieomsociety.org/proceedings/2024germany/168.pdf,[],{}
